gene	cluster	centroid	is_representative
GMGC10.012_274_461.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.043_135_080.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.028_917_380.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.021_887_039.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.036_162_479.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.027_147_054.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.038_136_662.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.019_124_610.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.019_729_426.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.022_546_874.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.019_119_173.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.034_703_932.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.014_943_969.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.027_015_658.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.028_229_507.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.024_588_720.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.008_503_404.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.020_342_153.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.029_603_112.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.002_796_132.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.009_327_339.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.043_664_277.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.019_213_442.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.016_202_141.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.044_433_957.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.011_960_616.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.039_278_698.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.007_388_458.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.039_386_263.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.039_344_157.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.025_210_629.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.007_558_708.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.019_731_083.MEXF	67	GMGC10.019_731_083.MEXF	yes
GMGC10.278_634_486.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.285_981_207.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.295_739_288.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.285_137_775.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.283_035_301.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.275_727_724.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.302_382_429.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.286_585_217.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.285_278_953.MEXF	67	GMGC10.019_731_083.MEXF	no
GMGC10.001_129_146.UNKNOWN	68	GMGC10.001_129_146.UNKNOWN	yes
GMGC10.209_720_138.UNKNOWN	69	GMGC10.183_516_779.UNKNOWN	no
GMGC10.183_516_779.UNKNOWN	69	GMGC10.183_516_779.UNKNOWN	yes
GMGC10.048_341_155.UNKNOWN	70	GMGC10.048_341_155.UNKNOWN	yes
GMGC10.208_585_296.UNKNOWN	70	GMGC10.048_341_155.UNKNOWN	no
GMGC10.253_496_906.ACRD	71	GMGC10.253_496_906.ACRD	yes
GMGC10.055_190_676.UNKNOWN	72	GMGC10.055_190_676.UNKNOWN	yes
GMGC10.000_069_190.UNKNOWN	73	GMGC10.000_069_190.UNKNOWN	yes
GMGC10.094_332_104.UNKNOWN	74	GMGC10.094_332_104.UNKNOWN	yes
GMGC10.177_796_118.UNKNOWN	75	GMGC10.177_796_118.UNKNOWN	yes
GMGC10.014_475_339.UNKNOWN	76	GMGC10.014_475_339.UNKNOWN	yes
GMGC10.207_562_555.UNKNOWN	76	GMGC10.014_475_339.UNKNOWN	no
GMGC10.208_183_281.UNKNOWN	76	GMGC10.014_475_339.UNKNOWN	no
GMGC10.055_191_004.UNKNOWN	77	GMGC10.055_191_004.UNKNOWN	yes
GMGC10.017_407_549.UNKNOWN	78	GMGC10.017_407_549.UNKNOWN	yes
GMGC10.146_107_104.UNKNOWN	78	GMGC10.017_407_549.UNKNOWN	no
GMGC10.181_595_290.UNKNOWN	78	GMGC10.017_407_549.UNKNOWN	no
GMGC10.052_532_998.UNKNOWN	78	GMGC10.017_407_549.UNKNOWN	no
GMGC10.038_776_701.UNKNOWN	79	GMGC10.003_546_812.UNKNOWN	no
GMGC10.003_546_812.UNKNOWN	79	GMGC10.003_546_812.UNKNOWN	yes
GMGC10.283_378_319.UNKNOWN	79	GMGC10.003_546_812.UNKNOWN	no
GMGC10.078_940_970.UNKNOWN	79	GMGC10.003_546_812.UNKNOWN	no
GMGC10.041_821_279.UNKNOWN	80	GMGC10.041_821_279.UNKNOWN	yes
GMGC10.015_611_136.UNKNOWN	81	GMGC10.015_611_136.UNKNOWN	yes
GMGC10.149_358_916.UNKNOWN	82	GMGC10.148_106_628.UNKNOWN	no
GMGC10.148_106_628.UNKNOWN	82	GMGC10.148_106_628.UNKNOWN	yes
GMGC10.007_449_261.ARPA	83	GMGC10.035_516_306.ACRB	no
GMGC10.007_449_262.ACRB	83	GMGC10.035_516_306.ACRB	no
GMGC10.035_516_306.ACRB	83	GMGC10.035_516_306.ACRB	yes
GMGC10.148_898_285.UNKNOWN	84	GMGC10.147_455_585.UNKNOWN	no
GMGC10.147_455_585.UNKNOWN	84	GMGC10.147_455_585.UNKNOWN	yes
GMGC10.038_487_743.MDTA	85	GMGC10.008_640_023.MDTB	no
GMGC10.012_874_455.MDTA	85	GMGC10.008_640_023.MDTB	no
GMGC10.012_876_795.MDTA	85	GMGC10.008_640_023.MDTB	no
GMGC10.009_415_630.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.007_614_802.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.008_794_189.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.046_414_362.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.021_707_156.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.012_459_520.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.035_227_279.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.038_583_126.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.007_465_190.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.034_793_816.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.014_824_398.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.035_022_294.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.022_397_428.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.037_623_243.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.042_325_890.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.008_640_023.MDTB	85	GMGC10.008_640_023.MDTB	yes
GMGC10.207_351_164.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.300_653_058.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.269_860_324.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.203_208_627.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.281_206_301.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.247_847_083.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.247_504_462.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.178_658_712.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.183_709_542.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.055_798_391.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.297_499_194.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.182_636_653.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.146_639_158.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.055_658_190.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.057_269_850.MDTB	85	GMGC10.008_640_023.MDTB	no
GMGC10.022_400_977.MDTE	86	GMGC10.042_325_475.UNKNOWN	no
GMGC10.007_465_493.MDTE	86	GMGC10.042_325_475.UNKNOWN	no
GMGC10.009_373_910.ACRB	86	GMGC10.042_325_475.UNKNOWN	no
GMGC10.007_465_494.ACRB	86	GMGC10.042_325_475.UNKNOWN	no
GMGC10.042_325_475.UNKNOWN	86	GMGC10.042_325_475.UNKNOWN	yes
GMGC10.293_116_584.MDTE	86	GMGC10.042_325_475.UNKNOWN	no
GMGC10.212_115_238.MDTE	86	GMGC10.042_325_475.UNKNOWN	no
GMGC10.146_333_841.MDTE	86	GMGC10.042_325_475.UNKNOWN	no
GMGC10.183_740_548.MDTE	86	GMGC10.042_325_475.UNKNOWN	no
GMGC10.146_333_840.ACRB	86	GMGC10.042_325_475.UNKNOWN	no
GMGC10.183_710_696.ACRB	86	GMGC10.042_325_475.UNKNOWN	no
GMGC10.207_433_223.ACRB	86	GMGC10.042_325_475.UNKNOWN	no
GMGC10.146_022_641.ACRB	86	GMGC10.042_325_475.UNKNOWN	no
GMGC10.178_658_214.ACRB	86	GMGC10.042_325_475.UNKNOWN	no
GMGC10.055_384_671.ACRB	86	GMGC10.042_325_475.UNKNOWN	no
GMGC10.017_175_753.RPOB	87	GMGC10.035_284_803.RPOB	no
GMGC10.021_009_523.RPOB	87	GMGC10.035_284_803.RPOB	no
GMGC10.036_810_927.RPOB	87	GMGC10.035_284_803.RPOB	no
GMGC10.015_839_322.RPOB	87	GMGC10.035_284_803.RPOB	no
GMGC10.035_284_803.RPOB	87	GMGC10.035_284_803.RPOB	yes
GMGC10.272_795_172.RPOB	87	GMGC10.035_284_803.RPOB	no
GMGC10.034_331_611.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.009_255_962.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.011_005_946.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.014_634_976.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.004_225_283.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.038_057_227.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.211_732_906.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.208_685_485.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.292_793_328.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.151_492_306.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.211_875_701.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.270_118_039.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.209_053_290.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.306_540_860.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.304_587_539.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.056_990_270.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.303_621_084.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.183_911_802.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.151_163_584.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.308_851_998.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.149_840_488.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.054_283_837.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.150_506_913.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.208_615_497.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.208_130_590.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.150_309_601.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.151_645_813.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.303_868_698.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.055_904_606.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.211_721_765.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.269_621_327.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.308_438_868.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.302_590_360.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.211_588_685.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.150_990_346.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.211_576_743.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.148_375_395.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.302_656_430.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.302_913_728.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.057_000_385.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.202_966_413.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.151_266_339.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.056_033_744.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.301_139_137.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.203_066_629.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.303_497_032.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.207_544_221.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.178_868_222.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.304_808_839.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.055_391_979.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.151_184_501.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.151_523_356.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.211_789_444.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.150_808_540.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.151_591_564.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.305_596_384.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.145_860_897.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.208_683_433.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.150_893_111.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.211_814_568.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.202_859_402.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.247_890_623.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.057_213_359.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.305_227_824.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.151_248_591.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.308_303_376.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.211_513_150.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.150_615_987.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.302_728_616.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.307_699_110.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.184_998_093.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.302_468_518.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.307_398_438.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.303_381_217.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.181_775_242.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.309_345_903.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.307_983_972.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.055_934_644.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.305_891_203.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.303_759_303.YODJ	88	GMGC10.303_759_303.YODJ	yes
GMGC10.304_658_402.YODJ	88	GMGC10.303_759_303.YODJ	no
GMGC10.148_530_119.UNKNOWN	89	GMGC10.148_530_119.UNKNOWN	yes
GMGC10.148_048_172.UNKNOWN	90	GMGC10.148_048_172.UNKNOWN	yes
GMGC10.163_203_202.ACRF	91	GMGC10.163_203_202.ACRF	yes
GMGC10.044_103_825.MEXE	92	GMGC10.034_839_113.UNKNOWN	no
GMGC10.021_718_630.UNKNOWN	92	GMGC10.034_839_113.UNKNOWN	no
GMGC10.009_212_200.UNKNOWN	92	GMGC10.034_839_113.UNKNOWN	no
GMGC10.034_839_113.UNKNOWN	92	GMGC10.034_839_113.UNKNOWN	yes
GMGC10.283_274_619.UNKNOWN	92	GMGC10.034_839_113.UNKNOWN	no
GMGC10.101_272_082.RPOB	93	GMGC10.106_242_858.RPOB	no
GMGC10.106_242_858.RPOB	93	GMGC10.106_242_858.RPOB	yes
GMGC10.014_122_873.RPOB	94	GMGC10.303_797_749.RPOB	no
GMGC10.013_357_413.RPOB	94	GMGC10.303_797_749.RPOB	no
GMGC10.036_120_281.RPOB	94	GMGC10.303_797_749.RPOB	no
GMGC10.013_641_788.RPOB	94	GMGC10.303_797_749.RPOB	no
GMGC10.004_313_714.RPOB	94	GMGC10.303_797_749.RPOB	no
GMGC10.009_060_319.RPOB	94	GMGC10.303_797_749.RPOB	no
GMGC10.036_202_592.RPOB	94	GMGC10.303_797_749.RPOB	no
GMGC10.150_174_555.RPOB	94	GMGC10.303_797_749.RPOB	no
GMGC10.267_625_277.RPOB	94	GMGC10.303_797_749.RPOB	no
GMGC10.267_465_494.RPOB	94	GMGC10.303_797_749.RPOB	no
GMGC10.305_846_408.RPOB	94	GMGC10.303_797_749.RPOB	no
GMGC10.267_057_899.RPOB	94	GMGC10.303_797_749.RPOB	no
GMGC10.148_375_731.RPOB	94	GMGC10.303_797_749.RPOB	no
GMGC10.302_929_837.RPOB	94	GMGC10.303_797_749.RPOB	no
GMGC10.150_141_165.RPOB	94	GMGC10.303_797_749.RPOB	no
GMGC10.151_555_794.RPOB	94	GMGC10.303_797_749.RPOB	no
GMGC10.309_101_797.RPOB	94	GMGC10.303_797_749.RPOB	no
GMGC10.303_797_749.RPOB	94	GMGC10.303_797_749.RPOB	yes
GMGC10.020_058_841.UNKNOWN	95	GMGC10.207_676_477.UNKNOWN	no
GMGC10.000_526_411.UNKNOWN	95	GMGC10.207_676_477.UNKNOWN	no
GMGC10.182_797_383.UNKNOWN	95	GMGC10.207_676_477.UNKNOWN	no
GMGC10.207_237_054.UNKNOWN	95	GMGC10.207_676_477.UNKNOWN	no
GMGC10.146_549_526.UNKNOWN	95	GMGC10.207_676_477.UNKNOWN	no
GMGC10.207_676_477.UNKNOWN	95	GMGC10.207_676_477.UNKNOWN	yes
GMGC10.018_461_382.RPOB	96	GMGC10.028_407_651.RPOB	no
GMGC10.002_263_027.RPOB	96	GMGC10.028_407_651.RPOB	no
GMGC10.038_900_720.RPOB	96	GMGC10.028_407_651.RPOB	no
GMGC10.030_969_278.RPOB	96	GMGC10.028_407_651.RPOB	no
GMGC10.028_407_651.RPOB	96	GMGC10.028_407_651.RPOB	yes
GMGC10.039_868_419.RPOB	97	GMGC10.077_631_922.RPOB	no
GMGC10.013_273_817.RPOB	97	GMGC10.077_631_922.RPOB	no
GMGC10.021_810_362.RPOB	97	GMGC10.077_631_922.RPOB	no
GMGC10.022_342_581.RPOB	97	GMGC10.077_631_922.RPOB	no
GMGC10.074_885_058.RPOB	97	GMGC10.077_631_922.RPOB	no
GMGC10.095_451_444.RPOB	97	GMGC10.077_631_922.RPOB	no
GMGC10.058_683_967.RPOB	97	GMGC10.077_631_922.RPOB	no
GMGC10.098_941_444.RPOB	97	GMGC10.077_631_922.RPOB	no
GMGC10.117_351_390.RPOB	97	GMGC10.077_631_922.RPOB	no
GMGC10.143_571_178.RPOB	97	GMGC10.077_631_922.RPOB	no
GMGC10.077_631_922.RPOB	97	GMGC10.077_631_922.RPOB	yes
GMGC10.007_890_200.RPOB	98	GMGC10.005_798_400.RPOB	no
GMGC10.005_798_400.RPOB	98	GMGC10.005_798_400.RPOB	yes
GMGC10.039_784_951.RPOB	99	GMGC10.039_784_951.RPOB	yes
GMGC10.012_001_038.YODJ	100	GMGC10.038_149_318.YODJ	no
GMGC10.038_149_318.YODJ	100	GMGC10.038_149_318.YODJ	yes
GMGC10.247_850_224.YODJ	100	GMGC10.038_149_318.YODJ	no
GMGC10.269_266_785.YODJ	100	GMGC10.038_149_318.YODJ	no
GMGC10.178_687_854.YODJ	100	GMGC10.038_149_318.YODJ	no
GMGC10.303_781_319.YODJ	100	GMGC10.038_149_318.YODJ	no
GMGC10.030_316_793.RPOB	101	GMGC10.035_034_286.RPOB	no
GMGC10.018_561_331.RPOB	101	GMGC10.035_034_286.RPOB	no
GMGC10.019_392_188.RPOB	101	GMGC10.035_034_286.RPOB	no
GMGC10.035_034_286.RPOB	101	GMGC10.035_034_286.RPOB	yes
GMGC10.260_098_460.RPOB	102	GMGC10.260_098_460.RPOB	yes
GMGC10.015_247_686.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.046_033_312.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.004_470_722.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.043_329_569.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.031_468_446.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.029_280_589.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.037_723_964.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.016_025_834.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.018_475_146.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.038_665_780.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.031_999_432.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.035_261_141.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.027_359_299.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.029_862_571.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.005_817_241.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.014_265_692.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.028_665_771.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.011_518_962.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.019_144_124.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.043_333_429.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.036_745_469.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.016_023_274.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.022_335_869.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.019_089_594.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.031_003_681.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.021_812_461.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.021_787_536.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.025_520_585.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.029_813_127.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.003_619_567.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.035_181_824.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.040_991_663.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.006_163_220.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.012_119_818.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.028_374_682.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.016_192_838.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.012_104_797.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.003_226_551.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.016_019_588.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.044_654_927.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.011_433_879.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.015_490_437.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.013_928_328.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.028_027_442.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.014_150_127.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.014_147_522.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.037_479_260.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.023_714_043.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.014_153_307.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.021_816_377.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.029_635_020.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.013_683_550.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.024_328_001.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.007_573_536.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.032_645_654.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.021_800_687.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.031_994_362.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.032_343_958.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.012_916_005.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.013_913_257.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.021_650_400.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.029_677_623.RPOB	103	GMGC10.029_677_623.RPOB	yes
GMGC10.011_480_866.RPOB	103	GMGC10.029_677_623.RPOB	no
GMGC10.114_133_296.RPOB	104	GMGC10.114_133_296.RPOB	yes
GMGC10.088_001_208.RPOB	105	GMGC10.084_400_882.RPOB	no
GMGC10.084_400_882.RPOB	105	GMGC10.084_400_882.RPOB	yes
GMGC10.022_801_179.RPOB	106	GMGC10.039_365_351.RPOB	no
GMGC10.005_749_641.RPOB	106	GMGC10.039_365_351.RPOB	no
GMGC10.006_205_496.RPOB	106	GMGC10.039_365_351.RPOB	no
GMGC10.006_172_123.RPOB	106	GMGC10.039_365_351.RPOB	no
GMGC10.014_646_787.RPOB	106	GMGC10.039_365_351.RPOB	no
GMGC10.039_365_351.RPOB	106	GMGC10.039_365_351.RPOB	yes
GMGC10.033_377_821.RPOB	107	GMGC10.033_377_821.RPOB	yes
GMGC10.017_736_805.UNKNOWN	108	GMGC10.017_736_805.UNKNOWN	yes
GMGC10.019_646_510.RPOB	109	GMGC10.019_646_510.RPOB	yes
GMGC10.043_098_000.RPOB	110	GMGC10.043_098_000.RPOB	yes
GMGC10.019_345_610.RPOB	111	GMGC10.019_345_610.RPOB	yes
GMGC10.019_345_214.RPOB	111	GMGC10.019_345_610.RPOB	no
GMGC10.039_841_008.RPOB	111	GMGC10.019_345_610.RPOB	no
GMGC10.005_549_103.RPOB	112	GMGC10.005_549_103.RPOB	yes
GMGC10.024_282_523.RPOB	113	GMGC10.024_282_523.RPOB	yes
GMGC10.044_608_589.RPOB	114	GMGC10.031_797_430.RPOB	no
GMGC10.031_797_430.RPOB	114	GMGC10.031_797_430.RPOB	yes
GMGC10.008_700_039.UNKNOWN	115	GMGC10.287_036_139.UNKNOWN	no
GMGC10.287_036_139.UNKNOWN	115	GMGC10.287_036_139.UNKNOWN	yes
